"","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre","multiple_artists"
"16015","29FNeqjOV2kPWGS55qhtGB","ABBA","ABBA Gold","Money, Money, Money",65,186786,FALSE,0.756,0.741,"A",-6.426,"minor",0.0364,0.43,0.00113,0.0807,0.691,120.445,"4","swedish",FALSE
"16016","3ddxe0WYUpNPtSnHgQOad5","ABBA","I Still Have Faith In You / Don't Shut Me Down","I Still Have Faith In You",61,310720,FALSE,0.207,0.363,"F",-7.296,"major",0.0306,0.418,5.24e-06,0.128,0.358,74.278,"3","swedish",FALSE
"16017","2w6JXokk0F8i241Y8C0Mn6","ABBA","Waterloo","Honey, Honey",64,175000,FALSE,0.474,0.804,"F",-7.763,"major",0.0473,0.309,1.81e-06,0.552,0.757,140.507,"4","swedish",FALSE
"16018","3tXgGYRE0spiBVxaa9Xr79","Lars Winnerbäck","Hosianna","Utkast till ett brev",41,278106,FALSE,0.662,0.897,"E",-4.742,"minor",0.0356,0.0173,0.00595,0.302,0.924,145.124,"4","swedish",FALSE
"16019","69iWQWwGVlbTycJgF9ISXn","Lars Winnerbäck","Eldtuppen","Hur och vem och vad",41,302680,FALSE,0.367,0.469,"G",-8.293,"major",0.0275,0.0705,0.0179,0.118,0.28,175.128,"4","swedish",FALSE
"16020","2Z3lyeCldIUw9pwjzwDi1q","Håkan Hellström","Rampljus","Kaos är min lady",40,194210,FALSE,0.591,0.88,"G",-5.643,"major",0.0359,0.302,0,0.0769,0.786,124.044,"4","swedish",FALSE
"16021","4vXS6JeUZPhwznZYrznYe8","Lars Winnerbäck","Köpt en bil","Köpt en bil",39,206781,FALSE,0.568,0.556,"A",-10.943,"major",0.0283,0.0148,0.0129,0.116,0.277,117.029,"4","swedish",FALSE
"16022","2LIWXaIe3eZnsNKIdORPaS","Lars Winnerbäck","Granit och morän","Khom loy",39,341226,FALSE,0.514,0.57,"B",-8.851,"minor",0.0263,0.283,0.0032,0.0771,0.469,104.041,"4","swedish",FALSE
"16023","1X1yru4nayXJT2a916DAFC","Lars Winnerbäck","Granit och morän","Lågsäsong",39,272546,FALSE,0.5,0.646,"C",-6.313,"major",0.0291,0.0717,0.00843,0.127,0.337,134.022,"4","swedish",FALSE
"16024","2bsF8h0aj0bgLSgG2FwdeU","Lars Winnerbäck","Hosianna","Ett slags liv",38,289413,FALSE,0.527,0.634,"E",-11.487,"minor",0.0275,0.637,0.0159,0.107,0.324,99.979,"4","swedish",FALSE
"16025","1EjxxfuCHO9ukctbBGAonY","Lars Winnerbäck","Hosianna","Vem som helst blues",39,293986,FALSE,0.462,0.795,"B",-6.235,"minor",0.0318,0.0204,0.00151,0.154,0.684,140.319,"4","swedish",FALSE
"16026","4v465KB3fXln4lxKOmtfcM","Lars Winnerbäck","Eldtuppen","Vykort från alperna",38,275266,FALSE,0.623,0.568,"A",-7.63,"major",0.0279,0.00101,0.344,0.103,0.189,122.018,"4","swedish",FALSE
"16027","3vPUCrcr6J25qlFOCPjZWS","Lars Winnerbäck","Själ och hjärta","Kallt regn som faller",38,193234,FALSE,0.439,0.689,"G",-6.592,"major",0.034,0.0524,0,0.136,0.641,134.182,"4","swedish",FALSE
"16028","6hHXft1nFyvfVv6UoRToPZ","ABBA","Super Trouper","Our Last Summer",61,259733,FALSE,0.504,0.528,"D",-7.889,"major",0.0244,0.72,6.28e-05,0.432,0.414,98.341,"4","swedish",FALSE
"16029","46OKHucGhjhskazqD8tKnH","ABBA","Voyage","When You Danced With Me",59,170333,FALSE,0.477,0.687,"D",-6.469,"major",0.0295,0.385,0.00394,0.403,0.724,88.001,"4","swedish",FALSE
"16030","08GOw3NsrJ0LsCCeyqzt3b","ABBA","The Album","Thank You For The Music",63,229453,FALSE,0.283,0.417,"E",-9.124,"major",0.0404,0.835,0,0.102,0.373,201.145,"4","swedish",FALSE
"16031","45EaIq9lKyoQxxTjFkiGbl","ABBA","ABBA Gold","Does Your Mother Know",60,193560,FALSE,0.703,0.824,"G",-5.17,"major",0.0364,0.0504,9.19e-05,0.097,0.971,135.24,"4","swedish",FALSE
"16032","2zvLnBDfyUIrkipF8ZMPT6","Lars Winnerbäck","Eldtuppen","Paradiset",37,238840,FALSE,0.443,0.543,"B",-5.206,"minor",0.037,0.00245,0.0338,0.0795,0.432,130.765,"4","swedish",FALSE
"16033","1zil75hECR25Sd0z7ia4G6","Lars Winnerbäck","Eldtuppen","Skulle aldrig hända oss",36,364200,FALSE,0.463,0.827,"G",-7.073,"major",0.0342,0.00638,0.0377,0.147,0.829,152.353,"4","swedish",FALSE
"16034","2PKwbR1UpeLgjWSZRGuUyP","Lars Winnerbäck","Singel","Sen du var här",36,231866,FALSE,0.468,0.942,"G",-2.837,"major",0.0361,0.0145,0,0.537,0.511,149.743,"4","swedish",FALSE
"16035","2m0hasRoPdaQdB6w1Cb00P","Lars Winnerbäck","Vatten under broarna","Jag är hos dig igen",36,232040,FALSE,0.435,0.202,"G",-12.908,"major",0.0299,0.787,0.00575,0.106,0.435,138.057,"4","swedish",FALSE
"16036","4mEqYN7XWHsxutgApicsG4","Lars Winnerbäck","Granit och morän","Visst har vi glömt",36,283986,FALSE,0.557,0.553,"C#/Db",-8.735,"minor",0.0283,0.232,0.000361,0.136,0.466,132.848,"4","swedish",FALSE
"16037","3ZqqHOM10rD7y3G6bxDXTv","ABBA","Voyage","Just A Notion",58,211933,FALSE,0.584,0.795,"C",-5.705,"major",0.0287,0.259,0.000361,0.302,0.83,131.997,"4","swedish",FALSE
"16038","1VF4L5ojSnp51ag368Oj8O","Lars Winnerbäck","Granit och morän","Kommer och går",35,212160,FALSE,0.536,0.771,"B",-6.543,"minor",0.0274,0.00556,0.127,0.123,0.547,138.087,"4","swedish",FALSE
"16039","3PUIguYpwKFXmfGD6uU7Jl","Tove Lo","Sunshine Kitty","Glad He's Gone",54,196348,TRUE,0.795,0.595,"C#/Db",-8.073,"major",0.0698,0.0823,0,0.128,0.502,91.025,"4","swedish",FALSE
"16040","2JNzo5lIfJNFXV1ttcLD7r","ABBA","Voyage","I Can Be That Woman",57,241893,FALSE,0.588,0.358,"A#/Bb",-11.302,"major",0.0337,0.837,0,0.106,0.366,133.932,"4","swedish",FALSE
"16041","1JnHZagDFvrT2lx4QovSOo","ABBA","Super Trouper","Andante, Andante",58,278213,FALSE,0.523,0.361,"A#/Bb",-10.718,"major",0.0238,0.684,0.000348,0.0671,0.38,101.887,"3","swedish",FALSE
"16042","3c6MxydKiCijt0Lo09l4bt","Lars Winnerbäck","Söndermarken","Timglas",35,262360,FALSE,0.358,0.252,"A",-14.289,"major",0.0316,0.882,0.0015,0.0834,0.18,127.393,"4","swedish",FALSE
"16043","5fmjQPa7rtQ8FAOozL36mV","Lars Winnerbäck","Daugava","Innan mörkret faller",35,240226,FALSE,0.444,0.838,"D",-7.629,"major",0.0277,0.0457,0.00138,0.344,0.897,149.322,"4","swedish",FALSE
"16044","0ymYtcrJsfwI4y5Zdsj0WB","ABBA","Waterloo","Hasta Manana",56,191853,FALSE,0.441,0.583,"F",-6.4,"major",0.0267,0.544,0,0.143,0.523,169.067,"4","swedish",FALSE
"16045","6s7PleW93OfE3YnujL9yxw","Tove Lo","Lady Wood","True Disaster",54,204194,TRUE,0.608,0.759,"C#/Db",-6.096,"major",0.0441,0.0528,3.41e-06,0.103,0.336,96.959,"4","swedish",FALSE
"16046","6zk4lFEYIWs1UZZ03NVetT","ABBA","Arrival","When I Kissed The Teacher",61,181133,FALSE,0.527,0.939,"D#/Eb",-5.795,"major",0.0442,0.519,6.13e-05,0.06,0.714,153.755,"4","swedish",FALSE
"16047","3wHaKzbpMmS3a7voohWvTD","Lars Winnerbäck","Hosianna","Skolklockan",34,290160,FALSE,0.573,0.554,"D",-6.002,"minor",0.0272,0.146,2.91e-05,0.122,0.124,104.004,"4","swedish",FALSE
"16048","6chzhMrYEnKH2bAE8WdiuS","a-ha","80's","Take On Me",0,228520,FALSE,0.524,0.931,"F#/Gb",-6.444,"minor",0.0472,0.0115,0.00187,0.0588,0.811,169.441,"4","synth-pop",FALSE
"16049","6zqy4Qxk3lLVGwL9twXvHI","a-ha","OK Boomers - Top Tunes","I've Been Losing You",1,266533,FALSE,0.639,0.775,"G",-11.682,"major",0.0343,0.0399,0.000282,0.0514,0.45,118.993,"4","synth-pop",FALSE
"16050","1bNYIF1HZlWJe8ZKmTIFfT","Modern Talking","Back For Good","You're My Heart, You're My Soul '98",60,230266,FALSE,0.752,0.938,"C#/Db",-4.08,"minor",0.0381,0.00455,0.00472,0.0855,0.967,119.322,"4","synth-pop",FALSE
"16051","5burXYqqO8z0GEnltThZKw","Modern Talking","In The Middle Of Nowhere","Geronimo's Cadillac",59,198493,FALSE,0.691,0.785,"F",-10.144,"minor",0.0521,0.428,0,0.473,0.722,110.376,"4","synth-pop",FALSE
"16052","53PlbcGzLTx65vjaS6tG0N","Modern Talking","Ready For Romance","Atlantis Is Calling (S.O.S. for Love)",59,230000,FALSE,0.707,0.64,"D#/Eb",-11.674,"minor",0.0371,0.214,0.000247,0.0624,0.731,113.448,"4","synth-pop",FALSE
"16053","6c9nkeetGbsoXa7d5E1wHa","a-ha","East of the Sun, West of the Moon","Crying in the Rain",63,260226,FALSE,0.394,0.547,"D",-9.276,"major",0.0383,0.436,0.000111,0.344,0.151,181.74,"4","synth-pop",FALSE
"16054","2pZbERJUZsfkKRn1EU1mgD","Modern Talking","The First & Second Album (30th Anniversary Edition)","You Can Win If You Want",56,229986,FALSE,0.792,0.842,"F#/Gb",-7.589,"major",0.03,0.181,0.000185,0.0582,0.761,108.01,"4","synth-pop",FALSE
"16055","3U74eolvC9YFA2fpNNaBWj","a-ha","True North","I'm In",14,305906,FALSE,0.486,0.55,"B",-8.223,"major",0.0256,0.315,0.000502,0.285,0.177,98.915,"4","synth-pop",FALSE
"16056","6ubXleMWwmzwmKTBer20PX","Tove Lo","Queen Of The Clouds","Moments",45,202346,TRUE,0.706,0.88,"C",-4.981,"major",0.0481,0.131,0.00426,0.319,0.739,125.994,"4","synth-pop",FALSE
"16057","2PIGKBbnUoF8XlX2ye0gQj","a-ha","True North","As If",17,296106,FALSE,0.544,0.702,"G",-6.786,"major",0.0267,0.0949,0.00175,0.31,0.334,93.993,"4","synth-pop",FALSE
"16058","20TF0ZcBMRjHGIP24twtyl","a-ha","True North","True North",13,295120,FALSE,0.549,0.764,"A",-7.214,"major",0.0262,0.06,0.034,0.116,0.298,108.001,"4","synth-pop",FALSE
"16059","43OlucSvyiXdnLza2Svo4a","a-ha","True North","Bumblebee",11,245880,FALSE,0.186,0.784,"E",-7.429,"minor",0.0528,0.229,0.243,0.165,0.189,105.016,"4","synth-pop",FALSE
"16060","0gAe8IIqQN5pCxVb8kK9PW","a-ha","True North","Oh My Word",10,237546,FALSE,0.448,0.345,"D",-9.797,"major",0.0284,0.648,0.0206,0.095,0.192,112.904,"3","synth-pop",FALSE
"16061","4HKiNSCSi7Wek4DYxl6orL","a-ha","True North","Bluest Of Blue",11,273960,FALSE,0.524,0.542,"C",-6.804,"major",0.0284,0.557,1.04e-05,0.121,0.177,116.945,"4","synth-pop",FALSE
"16062","5pOuFKPa1QRIPnuEDS1nwR","a-ha","True North","Hunter In The Hills",14,251453,FALSE,0.147,0.728,"C",-5.788,"major",0.0431,0.077,0.102,0.11,0.516,66.158,"3","synth-pop",FALSE
"16063","5m7Je6wKz7RV20patXu9kA","a-ha","True North","Summer Rain",10,255293,FALSE,0.557,0.606,"D",-6.884,"minor",0.0258,0.418,0.000481,0.0964,0.187,104.965,"4","synth-pop",FALSE
"16064","3bJgQ5TRvbU3QDWNWOqsth","a-ha","True North","Forest For The Trees",11,233293,FALSE,0.54,0.723,"B",-6.676,"minor",0.0356,0.0902,0.00183,0.151,0.306,112.079,"4","synth-pop",FALSE
"16065","0mC7xlzNHya27KtJll2h4w","a-ha","True North","Make Me Understand",10,238706,FALSE,0.616,0.829,"B",-7.225,"minor",0.0401,0.0306,0.0102,0.237,0.49,108.014,"4","synth-pop",FALSE
"16066","5ZeEQYHgKqN0bIjpTAYeCa","a-ha","True North","Between The Halo And The Horn",12,251200,FALSE,0.429,0.663,"C",-7.031,"major",0.0287,0.452,0.0299,0.109,0.292,80.014,"4","synth-pop",FALSE
"16067","6y4FCr8X7TKOLmmb6pk6PA","Tove Lo","Queen Of The Clouds","Thousand Miles",50,214626,FALSE,0.585,0.813,"G#/Ab",-5.206,"minor",0.173,0.167,2.34e-06,0.1,0.422,175.932,"4","synth-pop",FALSE
"16068","6flhrkPIIqB0zU8j2T2yyc","Tove Lo","BLUE LIPS (lady wood phase II)","shedontknowbutsheknows",54,196835,FALSE,0.691,0.762,"G#/Ab",-6.084,"minor",0.226,0.278,0,0.25,0.42,112.951,"4","synth-pop",FALSE
"16069","2FtyrwcRqA2JQEezLjPZ8r","Tove Lo","BLUE LIPS (lady wood phase II)","bitches",53,137219,TRUE,0.477,0.831,"B",-5.219,"major",0.144,0.0781,5.51e-06,0.0523,0.818,165.825,"4","synth-pop",FALSE
"16070","73kadnv7SduzhApfRUv5C0","Tove Lo","BLUE LIPS (lady wood phase II)","hey you got drugs?",50,258032,TRUE,0.625,0.706,"A",-4.604,"major",0.0326,0.301,0,0.0735,0.273,123.019,"4","synth-pop",FALSE
"16071","0HoaLXRp7jJtdQFunUyUGc","a-ha","Hunting High and Low","The Sun Always Shines on T.V.",64,302400,FALSE,0.494,0.839,"A",-8.79,"minor",0.0647,0.0534,0.0706,0.253,0.219,126.329,"4","synth-pop",FALSE
"16072","01SrlhxIkbzihcyYVmsh1z","Modern Talking","Alone","Sexy Sexy Lover - Vocal Version",53,213400,TRUE,0.675,0.987,"C#/Db",-3.191,"minor",0.0346,0.0096,0.00374,0.219,0.959,128.673,"4","synth-pop",FALSE
"16073","2jUoKSWTHduXxUL3JomwhB","Tove Lo","Bikini Porn","Bikini Porn",48,162946,TRUE,0.919,0.687,"A",-5.793,"minor",0.0774,0.0839,1.1e-05,0.052,0.675,100.997,"4","synth-pop",FALSE
"16074","4Cgedth1L3nBdVLU5Z42m1","Tove Lo","Sunshine Kitty","Sweettalk my Heart",50,179830,TRUE,0.79,0.684,"F#/Gb",-4.372,"major",0.0525,0.0825,0,0.106,0.236,110.984,"4","synth-pop",FALSE
"16075","01fa0cKL8OFFehwurqdEuC","Modern Talking","Back For Good","No 1 Hit Medley",52,423533,FALSE,0.835,0.943,"C#/Db",-5.461,"major",0.0466,0.173,0.0105,0.0646,0.886,116.033,"4","synth-pop",FALSE
"16076","22TsPA0lzEkVX1mkuSqNvr","Indochine","13","Cartagène",29,392960,FALSE,0.608,0.65,"G",-6.747,"major",0.0269,0.0168,0.282,0.109,0.303,110.007,"4","synth-pop",FALSE
"16077","13JNzte40R4o7Zqk0a8WqZ","Indochine","Black City Parade","Traffic Girl",30,319533,FALSE,0.514,0.905,"C",-6.988,"major",0.041,0.0605,0.00279,0.362,0.286,120.034,"4","synth-pop",FALSE
"16078","1UjCMbnYhGpTy5lL61j3Nd","Tove Lo","Queen Of The Clouds (Blueprint Edition)","Crave",40,214440,FALSE,0.671,0.38,"G#/Ab",-7.593,"minor",0.0539,0.109,4.73e-06,0.0921,0.532,59.993,"4","synth-pop",FALSE
"16079","1OTF5PuQF9CHvGgxXrOMwM","Tove Lo","BLUE LIPS (lady wood phase II)","stranger",50,234900,FALSE,0.541,0.514,"A",-5.734,"minor",0.033,0.0037,0,0.113,0.247,109.796,"4","synth-pop",FALSE
"16080","5tewIdMVsaJWN19ZnmnPNN","a-ha","Hunting High and Low","Hunting High and Low",63,228693,FALSE,0.513,0.676,"A",-6.148,"minor",0.0309,0.301,0,0.0864,0.311,116.592,"4","synth-pop",FALSE
"16081","2YdolUC96bNNnOEAJIynuC","Indochine","13","La 13ème vague",29,299053,FALSE,0.602,0.868,"B",-7.918,"minor",0.0282,0.00694,0.0473,0.195,0.315,132.015,"4","synth-pop",FALSE
"16082","5sme4UZhtlNUjwmFgFkyfi","Modern Talking","25 Years Of Disco-Pop","No Face No Name No Number",47,238520,FALSE,0.738,0.949,"C",-5.081,"major",0.0752,0.232,0.000491,0.0906,0.785,118.013,"4","synth-pop",FALSE
"16083","2K3SPUYnb49aoY66BTHQSK","Indochine","Paradize","Un singe en hiver",29,226093,FALSE,0.639,0.487,"G#/Ab",-13.533,"major",0.0238,0.669,0.141,0.0695,0.299,90.006,"4","synth-pop",FALSE
"16084","0ftKr33EWYb5A1u0kzYplw","Modern Talking","Ready For Romance","Just We Two (Mona Lisa)",51,238333,FALSE,0.757,0.777,"C",-8.919,"major",0.0359,0.125,0.000297,0.287,0.853,118.203,"4","synth-pop",FALSE
"16085","0B9U02XhMpK0N0vbuboKgc","Modern Talking","Let's Talk About Love","With a Little Love",48,213240,FALSE,0.74,0.615,"D",-13.55,"minor",0.0295,0.335,0.0138,0.328,0.961,117.291,"4","synth-pop",FALSE
"16086","0T5eWUavIN647AcUFXfZve","Tove Lo","Sunshine Kitty (Paw Prints Edition)","sadder badder cooler",49,171247,FALSE,0.688,0.385,"B",-6.878,"major",0.241,0.131,4.51e-05,0.0947,0.435,148.012,"4","synth-pop",FALSE
"16087","5L3MlRcHSJrqB8Bs1Mi1dD","Indochine","Dancetaria","Justine",26,229226,FALSE,0.61,0.834,"C#/Db",-6.45,"major",0.0348,0.129,4.19e-06,0.174,0.352,82.092,"4","synth-pop",FALSE
"16088","3dgI3RyYktGoAM94LK3DGy","Indochine","Paradize +10 - Edition Deluxe","J'ai demandé à la lune",27,209413,FALSE,0.726,0.636,"F#/Gb",-8.481,"minor",0.0243,0.392,0.232,0.192,0.546,110.007,"4","synth-pop",FALSE
"16089","5PqCst2Vv9VXLA4tcXN5F3","Modern Talking","Milestones","Ready for the Victory - Radio Version",26,211440,FALSE,0.539,0.945,"A#/Bb",-7.162,"minor",0.087,0.00514,0.0224,0.421,0.571,138.009,"4","synth-pop",FALSE
"16090","13IwfGCMr9gecyl16daFCy","Indochine","Paradize","Popstitute",26,239973,FALSE,0.443,0.942,"B",-5.07,"minor",0.0569,0.0456,3.05e-05,0.0656,0.48,135.988,"4","synth-pop",FALSE
"16091","3GOnSNacho7v2GXw4LSv0m","Indochine","Paradize","Dunkerque",26,348213,FALSE,0.477,0.809,"G",-6.189,"minor",0.0318,0.000143,0.303,0.453,0.0948,107.982,"4","synth-pop",FALSE
"16092","2y1vWDpnMFSllPWJSraGb7","Indochine","13","Station 13 - Version longue",27,486733,FALSE,0.582,0.636,"C",-9.045,"major",0.028,0.004,0.176,0.222,0.235,121.987,"4","synth-pop",FALSE
"16093","6VilHBIz6OdyKbMwSlPisJ","Indochine","Paradize","La nuit des fées",26,298213,FALSE,0.55,0.663,"E",-6.787,"major",0.0269,0.000678,5.14e-05,0.381,0.487,83.969,"4","synth-pop",FALSE
"16094","5VnKWH0QvC4u9ridOIFwCC","Tove Lo","Sunshine Kitty","Come Undone",45,177534,FALSE,0.58,0.617,"C#/Db",-5.828,"minor",0.0991,0.288,0,0.551,0.243,163.865,"4","synth-pop",FALSE
"16095","3zK3kzz1U8KEa8v9Kj8hu8","Tove Lo","Queen Of The Clouds","Not On Drugs",47,182346,FALSE,0.7,0.635,"C#/Db",-6.019,"minor",0.0374,0.00629,0,0.135,0.594,124.953,"4","synth-pop",FALSE
"16096","5cB9BlseQteklXaJjRtZti","Tove Lo","Lady Wood","Lady Wood",47,216659,TRUE,0.647,0.6,"G",-8.02,"minor",0.135,0.337,0.000945,0.11,0.157,119.929,"4","synth-pop",FALSE
"16097","79NqxckK3lcOV0DTVXPuEE","Tove Lo","Lady Wood","Imaginary Friend",45,252771,FALSE,0.444,0.695,"E",-5.938,"minor",0.0483,0.0408,4.1e-05,0.109,0.148,103.636,"4","synth-pop",FALSE
"16098","2Sx6EqFWMHBgBezhxtas3e","Tove Lo","Queen Of The Clouds (Blueprint Edition)","Scream My Name",42,214626,TRUE,0.689,0.687,"E",-5.076,"minor",0.0551,0.113,1.88e-05,0.19,0.381,105.013,"4","synth-pop",FALSE
"16099","3bCkiGVvpYwekCsaIb5OU1","Tove Lo","Allegiant (Original Motion Picture Score)","Scars",42,220159,FALSE,0.695,0.357,"F",-10.272,"major",0.0379,0.427,0,0.0975,0.22,116.983,"4","synth-pop",FALSE
"16100","2FJVaMdZSojZSDiAa063xC","Modern Talking","Romantic Warriors","Jet Airliner",49,262400,FALSE,0.642,0.759,"A",-12.207,"minor",0.0387,0.00752,0.0067,0.142,0.774,120.115,"4","synth-pop",FALSE
"16101","2ejkRnZWPACfuqr06gFw1w","a-ha","Stay on These Roads","Stay on These Roads",60,284053,FALSE,0.572,0.51,"F",-9.99,"major",0.0308,0.0329,0.103,0.163,0.188,103.973,"4","synth-pop",FALSE
"16102","3T3b3sSibIpkJZeLV9TDqX","Modern Talking","Alone","You Are Not Alone",48,221600,FALSE,0.649,0.996,"C",-3.594,"minor",0.0357,0.0623,0.204,0.119,0.926,128.036,"4","synth-pop",FALSE
"16103","4pcpqfSn8tfm6vQMMZPjpM","Indochine","Unita (Best Of)","Les tzars",25,266133,FALSE,0.794,0.919,"A",-3.037,"major",0.0619,0.154,0,0.248,0.963,133.55,"4","synth-pop",FALSE
"16104","6n2geOyYHOGZtpITVmrWoo","Tove Lo","Sunshine Kitty","Mateo",47,169345,FALSE,0.649,0.603,"D",-6.185,"minor",0.0664,0.0268,0,0.111,0.15,148.976,"4","synth-pop",FALSE
"16105","4tWe3Fr8HrQPq2iFOpEGZs","a-ha","The Singles: 1984-2004","The Living Daylights",52,254346,FALSE,0.694,0.78,"D",-7.872,"minor",0.0267,0.121,0.00157,0.114,0.829,120.266,"4","synth-pop",FALSE
"16106","4OQ9XGe11ckizN2EBnNED2","Modern Talking","The First & Second Album (30th Anniversary Edition)","Do You Wanna",49,262373,FALSE,0.797,0.612,"D",-9.043,"minor",0.0313,0.271,1.07e-05,0.314,0.919,118.162,"4","synth-pop",FALSE
"16107","2HFHMKuExajvpnKMERs3Wo","Modern Talking","Back For Good","Brother Louie '98 - New Version",41,216093,FALSE,0.762,0.956,"D",-3.398,"minor",0.0421,0.189,0.0747,0.318,0.961,118.311,"4","synth-pop",FALSE
"16108","5ELf6U8nYiLl7EhcdJMEfZ","Modern Talking","The First & Second Album (30th Anniversary Edition)","You're My Heart, You're My Soul - So80's Edit",46,235813,FALSE,0.849,0.597,"C#/Db",-8.778,"minor",0.0593,0.116,0.0106,0.201,0.872,117.143,"4","synth-pop",FALSE
"16109","7vF96I0HMD5K9Kegajopxm","Indochine","Le Birthday album","Kao-Bang",25,297093,FALSE,0.715,0.879,"F",-10.014,"minor",0.0632,0.0644,0.00107,0.151,0.777,125.977,"4","synth-pop",FALSE
"16110","3jTavhTXfWlnu8zsn9NCAY","Modern Talking","Ready For Romance","Angie's Heart",47,219333,FALSE,0.694,0.823,"E",-9.892,"minor",0.0354,0.426,1.71e-06,0.297,0.854,116.971,"4","synth-pop",FALSE
"16111","0mHT1OoC481dAWaaMqlrx5","Indochine","Unita (Best Of)","Tes yeux noirs",24,264973,FALSE,0.584,0.89,"F#/Gb",-3.904,"minor",0.0387,0.022,5.32e-05,0.274,0.806,136.652,"4","synth-pop",FALSE
"16112","0aLADdbDBN76P01Q35h0zX","Indochine","Le Birthday album","Canary Bay",24,321973,FALSE,0.598,0.828,"E",-10.22,"major",0.0294,0.0144,0.0102,0.0404,0.965,142.272,"4","synth-pop",FALSE
"16113","4eTUG3TF3lQuar1lLkN0cG","Tove Lo","BLUE LIPS (lady wood phase II)","bad days",43,206058,FALSE,0.66,0.498,"G",-6.539,"major",0.0322,0.471,0,0.124,0.382,131.946,"4","synth-pop",FALSE
"16114","2YKI5E7oHg1VOmrMiTzfl1","Tove Lo","BLUE LIPS (lady wood phase II)","LIGHT BEAMS",50,66762,FALSE,0.529,0.728,"F",-9.578,"major",0.0378,0.64,0.0197,0.345,0.593,108.056,"4","synth-pop",FALSE
"16115","2ZSep9yW6E1cwDNXhRb1Qf","Modern Talking","In The Garden Of Venus","In 100 Years",47,238693,FALSE,0.667,0.737,"C",-12.684,"minor",0.0332,0.0421,0,0.256,0.766,118.044,"4","synth-pop",FALSE
"16116","4qzYEP4LPpSC1PS8Lk67jl","Indochine","Unita (Best Of)","Kao bang",23,298266,FALSE,0.717,0.963,"F",-4.819,"minor",0.0678,0.0311,0.00108,0.0708,0.742,125.986,"4","synth-pop",FALSE
"16117","3mfu1aiVjGwjkAzDHcKsQW","Tove Lo","Queen Of The Clouds","Got Love",38,228960,FALSE,0.682,0.785,"F#/Gb",-5.867,"minor",0.0399,0.0806,0.000475,0.106,0.427,101.983,"4","synth-pop",FALSE
"16118","1PFEO8wosfdmPQ4wUudF8z","Indochine","Dancetaria","Stef II",23,227333,FALSE,0.516,0.85,"C",-5.099,"major",0.0301,0.00353,0.00365,0.201,0.484,125.058,"4","synth-pop",FALSE
"16119","0ulX0SQ58c1OGrwya6AnRB","Tove Lo","Sunshine Kitty","Anywhere u go",44,189604,FALSE,0.598,0.721,"C#/Db",-5.563,"minor",0.0652,0.7,0,0.119,0.34,175.981,"4","synth-pop",FALSE
"16120","1fVZxmQ9PqxcbMqTUFIVHx","Indochine","3","Hors-la-loi",22,187133,FALSE,0.663,0.791,"F",-11.778,"major",0.0423,0.0293,0.000848,0.00986,0.979,160.056,"4","synth-pop",FALSE
"16121","3t2NKRLgJs0KGkChemhBdt","Indochine","Singles Collection (2001 - 2021)","Un été français",22,328653,FALSE,0.637,0.893,"F#/Gb",-5.089,"major",0.032,0.00552,0.0193,0.223,0.657,126.012,"4","synth-pop",FALSE
"16122","5kE7C68N1FO6w22HLB2kJw","Indochine","Paradize","Dark",22,277146,FALSE,0.425,0.536,"C#/Db",-7.723,"major",0.0276,0.00436,0.000676,0.178,0.0776,105.982,"4","synth-pop",FALSE
"16123","3dmWPcPgCCWWWK69GAp4RJ","Indochine","Singles Collection (1981-2001)","3e sexe - Mix 2020",23,243546,FALSE,0.662,0.901,"F",-5.094,"minor",0.0329,0.0199,0.00156,0.0414,0.985,148.726,"4","synth-pop",FALSE
"16124","1B1BylhpWOuG6NLKvw7fav","Indochine","Unita (Best Of)","Kissing My Song",22,244000,FALSE,0.42,0.908,"D",-4.548,"major",0.0299,0.00115,0.0953,0.138,0.868,80.439,"4","synth-pop",FALSE
"16125","6XyWxPJ15ImnfAth52dll1","Tove Lo","BLUE LIPS (lady wood phase II)","struggle",44,226495,TRUE,0.447,0.757,"D",-6.572,"minor",0.0994,0.0141,0,0.122,0.124,183.76,"4","synth-pop",FALSE
"16126","2UC5XnHA1Wn9FjQmbjNca9","Indochine","L'aventurier","L'aventurier",64,231960,FALSE,0.556,0.909,"E",-9.982,"major",0.0444,0.254,0.00058,0.0971,0.633,167.101,"4","synth-pop",FALSE
"16127","0bN42EvqOVQSVDLpjnrYPU","Indochine","La république des Meteors","Junior Song",22,189946,FALSE,0.627,0.693,"G#/Ab",-8.539,"major",0.0233,0.393,0.000358,0.0872,0.652,93.993,"4","synth-pop",FALSE
"16128","4eayV5M3F9A51EtTPHGZqU","Carlos Gardel","Selección Especial (Remastered)","A Media Luz - Remastered",32,123626,FALSE,0.525,0.412,"F",-13.79,"minor",0.06,0.996,0.00826,0.404,0.672,82.111,"3","tango",FALSE
"16129","7l5h0syV2VXj6hwkgIxto4","Julio Sosa","Varón (Remastered)","En esta tarde gris - Remastered",33,228208,FALSE,0.431,0.458,"G",-11.941,"minor",0.0592,0.961,4.42e-06,0.4,0.453,115.706,"4","tango",FALSE
